,HHID,Nonfood Consumption Total (annual) (nominal),Nonfood Consumption Total (annual) (real)
1673,e7195d715b21434892fa7a79208975ff,449218.5494002444,3977.6831948882445
1674,aeea7115fa094e51a80d6028b1b54eac,75774.94301265533,670.9623140394958
1675,073915a800cf4767a7112a8fa3fe1c34,72057.51223839406,638.0456815035478
1676,78db7a8b9b664971a42a3c36c110995a,256473.53354391662,2625.891407118847
1677,afe610c1096c422f883369980ebc3fa3,553177.920356959,5663.6843872410045
1678,5e70fcd170b349a8a26253074247bcec,122960.11237888722,1258.920942260891
1679,f103fc277c1b4ee0a9c9cf2041fd2124,188654.99931943734,1931.5347465983111
1680,78ac0831a8174f77aff375125c6ddf8b,108698.17006869773,1112.9007613725632
1681,556ca9cb20a848f0bc2ebd891c96f7d8,270905.37315954734,2773.6510730459863
1682,0ae45a200e2c41b89620fc59576e95bd,89361.84929995917,914.9268111940745
1683,4cd74a06f0da4a2c8bb75409ec936511,0.0,0.0
1684,c169051dc04e4c43827ec31ca1587a9e,62759.38276877922,642.5587921351776
1685,60312955bb5c4b0ca6679f9d450c9d9d,89148.95521897689,912.7471058258319
1686,9a5f1e66085b473987fa585decd33fa5,28382.363570654135,290.59140560849295
1687,2c6f340793784b13a8299e41acc740ac,60320.92870988786,617.5928025789863
1688,181fd6bf588442e6b14aaaec37a8d055,858858.5693008353,8793.380376892865
1689,275f32a06cda4513887886adcd6f8aeb,432643.7313138614,4429.601139356435
1690,b6e95adf202c4ff19181371a4a8dd5f2,195569.59731029117,2002.329511254818
1691,133a244445ce41a892d28d915b1b25af,303963.73344159755,3112.117436411352
1692,553544c6841049dfbc595374017b48e8,120530.98554860389,1163.2123630156602
1693,bbac32ae3f0c4f7f88ef017dfeb0a2b7,283718.7445730994,2738.093858642096
1694,8fd9479a85724f419e7a4dce3c33b8b1,118535.66187456681,1143.9560269349947
1695,572b735b6b324b379b96ad4de8b6f9aa,51478.95129205212,496.8096154316199
1696,b4437da925164a5eb37ef1b0f93e529d,54867.666546199245,529.5132016540537
1697,b5993e4072ab43a7915a0abab8cb07f7,202837.96937311572,1957.5350901669701
1698,a1db0e8e76124e96a99dd42daae6e727,71460.58525259826,689.6470302288978
1699,5eb97ea3d60b4397b16eb52f0590b569,807362.751788628,7791.642373488865
1700,8ddd635c65ed4e89975f964883c7607d,341941.9685001181,3299.9906487353537
1701,d04d488e86974be8b323945223c05e75,156130.18389272454,1506.7707222114332
1702,5dab79bd63624feebbfcd91ead92eebe,295907.55283747695,2855.7247931193892
1703,044f0bdefc81439ba3ee3785738a0d66,67764.92231416336,653.9811738521344
1704,094769f81fc74c63819c899f2429889f,396408.7029101485,3825.6345613812805
1705,a6f07e4e175e423c91af48b24aff5e35,286987.2848209494,2769.6376679622335
1706,edfb1e55aaf44162ace508959807787c,40545.029467580964,391.28925496511647
1707,e5c011e9eceb45d786972960b07d7411,138237.14205924177,1334.0897524348227
1708,296023dbb83d40299aebd3782aecc568,393753.90658612555,3834.8257029847114
1709,37c1373e6cb14fd4b23c0557519100d7,277223.3383710615,2699.9178056917704
1710,f64048674af6495cb29e5668d5d8aba5,492840.86997811246,4799.84783404307
1711,3ab951b8b5b449d2a0f8ef0b06ca3c54,763167.8079780716,7432.600608585131
1712,635c341cea25444c8c342a5e270664ae,373445.8659338493,3637.0427858682483
1713,d84df673bfb543d4bb9f5bc317a22606,83855.9704901772,816.6853092900592
1714,d6fc6664617147e0aa9781bc0711e223,226881.80816894223,2209.634431437953
1715,bf1a1b066e57422284959fc25880fae2,68780.76025889542,669.8656772664908
1716,fada3425f6e64e3ca90363fa2848cebd,84630.21979827184,824.2258342157464
1717,83135e09292d41658bb99480ec63b8dd,557290.42855109,5427.531317629317
1718,8a32d34240b146d3b17f4d001130040b,44410.71283854081,432.5222943378168
1719,c4e8cec9834943b8bcce5aa4e068ee22,14593.58675296514,142.12903197385035
1720,2ce874539ff14dd2bb1b9f552316a84c,243059.51637809246,2367.191449205004
1721,9c0ded26e76648a6be8ddb4ebc9d5c78,47177.48158960664,459.4682515545776
1722,c0fc41bbd6264316874b54a71caa76ed,2000.0,19.478286507595183
1723,48a751d5b7814dc7963fe031235b7e1f,50225.48793213774,489.1532219629716
1724,75c12ab1ffee45c48673560d1245452f,603365.9479299161,5654.143151789243
1725,48bbbdc8ecb74f37b1b19e05b942108f,746450.7898438148,6994.991407823554
1726,4ce4590ee90140fe8425a54ad1047f9a,748313.112017485,7012.443231548127
1727,10285f6f93db413fbc634e99cda1a0a9,83161.31486270626,779.3047992482605
1728,d7576ceb6b7f4fb5947edffed8c456b6,62365.66240650086,584.4287106561668
1729,1242e90971b34e58b0ee9b70edf622ed,52967.93376482569,496.36258225762924
1730,438b549a2d3845ab9a5181a99e4ec110,67603.05204974522,633.5082964137006
1731,c2e91aa5448f446a8586ea451e6fb04a,22294.316363073136,208.92007018389904
1732,fc048bd1a4ac4db48b29db77d3be2ed8,22298.324642469925,208.9576317757979
1733,0cda4318d92c4969a0281663c68be2e9,119794.15130707143,1122.5911614023632
1734,6de31fa07ab644f987c3944763219854,85254.9016156714,798.923803672636
1735,a2f6b4971edf4678a0b1cd976fed8e08,31790.308083676344,297.90702203410945
1736,33ad27dc97aa4967a4295761be28eda6,361877.13027846743,3391.1510998807735
1737,f400036c0e384a7eb96e1370a9edfc6e,55578.41685479921,520.8254229874973
1738,69b6617d787a48c1a38d14ae4c45ec44,162498.45692194806,1522.7732697442082
1739,288e1e24fd6c411db6c353a1362624f3,255128.58058096585,2390.810289620679
1740,7f055f3c49d04b7fa9b1d97ad5d3e261,56648.56487326671,555.7509197959499
1741,a0d5889770584b79869065bbcdb59992,49070.06549046664,481.4020283088194
1742,4a636a8801ac4343b3d207404863544c,87383.45653864264,857.2756689414008
1743,34906fabf9fb4d06ba4273c2eeee2e9b,47989.590520309706,470.80202529330455
1744,d653e43e01de4ab6b4cbf21e043a8d63,27882.363570654135,273.54001350506843
1745,5eedd5707c4f4995872094e3ffe7db6c,146831.08824316267,1440.486842488165
1746,05e533fa59be4e3db063cc3997575f84,36156.83214508657,354.71671288573765
1747,6243fb221b714cab82c1224b06a91c1d,125193.27158205003,1228.208975631482
1748,fc6482c4bc9b4f7aa07d827e8a6489ef,42313.38502480533,415.1155938341015
1749,b2c7e78d46b544849bba842a36398647,26992.17861406152,264.8068512524739
1750,011105bafa434f739f67cc1bdc4f8468,90810.9080113959,890.9006921489618
1751,877fde1721b745c19cca69280ae34119,103570.86871085786,1016.0823258081874
1752,e460310f32ae482aa187bc45637277ea,5995.991720603212,58.82369520338346
1753,991f9dc8ddeb4fbfa9a23d9e08f6efb0,1079794.6777653138,10593.329004916046
1754,4d7066ec9ab641d1ac349280df1abdfa,8195.190064723856,80.39893731751431
1755,18f1779bad9d4f6f8bbac63e70ea278e,12172.06360679436,119.41406742473548
1756,3309e02190b74bdc8f2c1bc8a6ce9453,317478.3733613694,2930.4017493472957
1757,394c7efde6bf4b9aac3ec8e71d4da3da,36984.16205526794,341.37271158794607
1758,d70ec3a65f794e2fab740ea987df34d0,0.0,0.0
1759,038a8f41a2c14646ae62d1898a35a321,80317.60052379857,741.3507716647366
1760,197c13ae874b4907980b611acb5cdf03,101542.34234022815,996.1814616145418
1761,6015d20a37d5423fb032ec92aaae68d2,48475.95032361927,475.5734596384776
1762,d44fc041d3cf42928b460ca5e04ead07,86353.56552253912,847.1719199625944
1763,555df629fecb46188e9ac0d9c6604c15,99847.8203220704,979.5573481473695
1764,342472e366f946749694e1d4073060b9,108853.83274116559,1067.910860664469
1765,543cc1d9ba2441ada5fcb314ba212923,768144.8389882615,7535.8873037522835
1766,db8d62f269ce4087b6888253bfe2c32b,701642.1668019969,6883.46263387602
1767,c8a435b803704218b05c556b00cfddb4,135845.81618237201,1332.7157971730483
1768,f7c465a554084ab4a81239bb6dbb1e4d,518620.0295849194,5087.9233941977345
1769,71d995caf65841f08abada272723506d,156655.02317824328,1536.8645863621869
1770,f4f98bbea695493c84670be38e57603f,45778.28324548599,449.10798847729495
1771,d4f329c6aab0471a8b64d42108bbf047,48086.4334135928,471.75210279550055
1772,8b8846595c544806a0848e62b383f1a3,2459856.259690196,24132.4273959461
1773,1a82812fefcc4a41a482c164741bffb2,103744.88091717944,1017.7894730931238
1774,0eb1bca745c64cf0b7c6a3f44598e6de,101747.88712672702,998.1979593742215
1775,bd8f8975d684493d8129ce8b7c1f8d5d,15191.181785327068,149.0331355943519
1776,504b66d8aad24789be957a3d3ff3bd0c,260582.53777905027,2405.2395017405065
1777,05bf82dd81ff46bd8b6939b1198d3cc9,93225.95032361927,860.4979451685055
1778,c6618cc94bad4c4f94f1bdea292492ad,47780.95543175052,441.02971141064853
1779,0be0747c8c6b45ab805f47e59f7e7dcf,1238221.2517033624,11429.079983159707
1780,e13e6b03c5324865a19d9c2aa8539492,54876.35115155895,506.5219205633364
1781,0bf40235b9c144faaab974ee944a4bd0,293936.79098277935,2713.1072815250723
1782,be469e9fde1c474c9b49625ab62f3ccc,728250.1204674136,6721.923778256825
1783,6be3950e67f949b3ba53e41510beb3f8,496167.9730340734,4579.749734619463
1784,da87855cf9894b3db3fd33150a57bff9,472221.67216592585,4358.719617791497
1785,2917e87929b94298b46d4b00ff3d8368,296204.9212502953,2734.0426694486805
1786,284bca56b44243a9ac58de9bd6d0923e,7495.991720603212,69.18980659556743
1787,aa136f9bff0e4b0f97b0689ac633ee3c,317898.50933309546,2934.279705421829
1788,9a5270b452b3472ebea4c5912c2046d3,429997.94344915415,3968.9844456424476
1789,a330bee74902463c83da3a42a11eeb61,132750.22528970847,1225.31650989788
1790,24f8736697264da0987209d6be9228f2,690288.0563599755,6371.52479551211
1791,9c7dca1046d247c6a16cc488615aa027,690690.026393315,6375.235075605875
1792,cba5f8cb5536446d8987f3b07fde3b5a,323712.97973800683,2868.1075585071294
1793,7a9256106e9e46f588a53caa95770839,1452386.6284299965,12868.192898060923
1794,b7d3d58a4dbf45b0924ccec168f2affc,356130.05474227015,3155.3239003407775
1795,15234693035b4deab84a211bfcce6198,392806.4315518237,3480.2777950881296
1796,ff9bf3d8add441b1b89b3ff434b19f5a,270137.54288718145,2393.4274406245017
1797,186d43681ead4db49c7717624b37e5d7,456574.80674367194,4045.2676791189833
1798,2fad3906848a44eda4db82db4e4a42d7,778241.353334053,6895.243773192912
1799,00c6ca1deb914beb8f1bd195be34ea9b,44973.27813735474,398.4647111184284
1800,b6a35e28fb5d4635a2c258c38967f818,134382.5888603626,1190.6341202447302
1801,43939e1130754da5906ea88a3850d499,502517.846777966,4452.324512273466
1802,41e550c692b445cd855a7880ff12bf14,326754.7889708171,2895.058087519654
1803,b097434f14b643a28c1a0ff294d7ffa7,540906.6686535967,4792.450726158343
1804,ac5ba0e21c4e4c1996200bec99f10a57,249039.1702924229,2206.495171303075
1805,e5a483233a844ff7bd53d35b6140ade7,919570.4906465658,8407.15504474018
1806,6cc7a2c130b0402b8bd750017e76226c,644196.0102600688,5707.597661614901
1807,eaa3ea8e7e5144f8b8233e4924697526,471209.226865172,4174.929118702943
1808,ed6f53e2b4224ecf9b15b184a94acb3d,383429.99787226383,3376.9394517436017
1809,c39da9c8420743febee27712b4b403e8,315295.2699330545,2776.8642044011017
1810,55d645b33a1a4cc8bbceb7f62eec2dc9,895445.2358266958,7886.353077534624
1811,40e5e65b11964cfc9f9b39e39ee7c286,130855.36400715294,1152.4675785415106
1812,9e0ca0497cfc4c12bb8ce36697ddcedf,232197.02914842058,2045.002510654321
1813,e5689d95b2b64ef192664553051dcb42,324146.31002054206,2854.8169640345777
1814,5da92d370ec044c4845b3e5dd12301bd,339091.05732840823,2986.438138852217
1815,a0277b8605f9481b9dee35176e06d786,241379.80402924385,2125.8769204386667
1816,91711a0620c9420e8f2400354bb9485a,231462.8447988585,2038.536412256577
1817,5bdb11e15cc24b9ba534db0ff5d63cba,146179.742465702,1287.4322356556993
1818,7ff889ac466d491f8e842928c99f8add,227718.99215710207,2005.563604292622
1819,954b6b63190f4d23819f7350137f72b7,113129.88655724471,996.3559951136335
1820,12da7ed6bdd64aa3ada95bdbaefe8512,624594.2023883838,5500.917547088548
1821,1fdef348005d4986b1ed95742b2a78bc,522258.692427919,4599.629638428567
1822,bacfbdf05ed44e3dbcad8cab28e64c1a,2309912.990454913,20343.834209239103
1823,16599013bd084de482657d8052a8bd3f,514689.02041218634,4532.962126213722
1824,c34e2670184e4347a7e4c7643287ecef,1094870.024265579,10376.87408998138
1825,0a5c9c2e0a3f4e9aa3b974d3ce3aae3f,815072.8913900218,7725.034552649071
1826,dd7473ed80e8491e9dcf94acec89c943,181108.480514787,1716.495892003639
1827,43069419dda546eea0b113951fb2f6bc,563556.2062621152,5341.229246761282
1828,769cee37d7d04596944a4722323ce0a8,169204.85053435905,1603.6765921936135
1829,596a8e68aabc439ab8ed9212e0c47139,163441.79742074572,1549.0559749436752
1830,a7a5bf07c0894363910cefabe86a60b6,133818.5088011615,1268.2946705661982
1831,9bb00b78a1fb493a805e659ce784b1ce,469727.0073860605,4451.9421522920065
1832,019f9a0925d64046b4953b895c3afe30,193428.4889005706,1833.2615107286072
1833,3f26d4ece1214f30a777307709502317,96650.98634650497,916.0312126208261
1834,1c4649190cee405e8d0860914264c5f8,177407.66681216628,1681.4206072927136
1835,90c3adfc5419486bbba2169aee17b67a,616520.5220932541,5843.2103262144365
1836,deae44b268a14c46900127e715f5b14c,425422.8248982676,4032.039412107143
1837,f77280b609b844a78778af87693dac68,193027.05979720794,1829.456877147153
1838,2976137b20fc4063b0fb66e2f78d3813,295702.37352094956,2802.5849919435095
1839,584e25375aeb4972b7c25d373b243d74,1257340.1651655175,11916.720974209571
1840,f63ba888ef1f4cf59c8946c8a2fa7b5b,447784.9938280007,3948.2356578816116
1841,4fa81b77dca349bfb4dd28dc65c0913f,198707.33802999795,1752.0537943576662
1842,5b3ea993dafc41709d691c880d59ec8e,87233.04812282043,769.1562600164233
1843,d25225b8a152415fb0dffb26cfd1bc35,932830.4366396163,8210.529301694283
1844,7a22fb7f44654d11b8881da6b421d997,64895.134524552675,572.1971206817182
1845,99209b4dda5947d6b535a6d40e164689,99115.46723364574,873.9266107023484
1846,b1c31d055fc04e9bbb5ed0bdda799b59,89587.99323192166,789.9204177712918
1847,606888e5c09b4900bcc47cc7d2223573,111387.1525414713,982.1292217377452
1848,6e3b8dcf00e441cd85af593ae08b70a1,223026.78209635196,1966.4845983508842
1849,1bbc4a53679b4742a82d986be3f0096b,385515.8457672913,3399.192536410602
1850,b3aabdcc39274e418f65e15b3bf9701f,38977.286416751536,343.67277644233536
1851,7297266528da46cd9c7c2219ccddf189,181488.17033466473,1600.2279564425357
1852,d1d793803f5242a3b6bf17ed9a516452,499613.9660845117,4405.225059480709
1853,e978c6869e2d49a18d19e3b671063eea,444039.6177428162,3908.32047217925
1854,e834e2cc622b45758e1b3e617d401ae9,67583.48352647232,595.9009864577264
1855,2d1f98cd509b41d693003b9663668284,167568.1184554513,1477.491272662143
1856,235df48a0b87401aa65e277434531eac,125787.6660142652,1153.5850775852305
1857,0c8a35ae00cf48c697bf0d71668235c0,686483.2241304051,6295.663386262558
1858,f592ffa3ac8b49a3bc417d33b9d49eb5,2359385.0983373933,21637.66550378884
1859,15c927f3bdcd4951a6fdcf53ab75448b,1160038.4924676577,10638.587524021592
1860,d939736f59d14664a8992abbfd2fa9b1,509055.3155651721,4668.491230569665
1861,505918f1873f412cb7a9c7f6828b0260,384113.79946399824,3522.6661023027686
1862,fc921628bdce40d5b96c9d2ad71f39c2,469681.85925025464,4307.401522039007
1863,6913338870f74498b68caf7b481511d5,364314.0863172486,3341.085074923119
1864,ad7f1132db2048848e8b3e41ed75a1a4,707676.544994579,6490.025039261304
1865,373e1246a53b4b1580a1de834c432f5e,456560.492242368,4187.066884650151
1866,f6bf567f7793410c8a016026cea025f9,681950.7675495207,6254.096717270399
1867,d5234d29b9474cc483b9e34136dcd2b0,90018.67988053388,825.551575162616
1868,a296cdc2a9574a69ac5241243c2a2c80,271518.0118339677,2490.062314311118
1869,3b3b4112344e43dcaa484cdba1df5e62,222777.81037177492,2043.0711993085786
1870,2cc9932bfadd462dbaccbf433b3d93c0,202433.33654058265,1856.494230622912
1871,a021b58a21234d289da4f60e65154c69,331453.3795020784,3039.7230875198024
1872,701c732931dd4490b6b8c5d13811a977,984485.0487423672,8414.156868479107
1873,fe7c8233400c4bd589cf20a5869a1a7e,158576.13501424488,1355.3120764113826
1874,534c05d0353f4f00af055b895370f388,1479537.3345724267,12645.249657947508
1875,466a50610d744f268a31d2f83d0dcadf,1989631.1123522902,17004.898460494314
1876,4f801dd7afc84aab8e5f4deca121094f,67581.47938677394,577.6026458610165
1877,c8240412d3e84aa798cccf0808a346e9,360666.8544080904,3082.5328369661706
1878,6a03916e4bb9466fa54cf65f73afb7e7,741606.5625014667,6338.332877225705
1879,d168b351b87d43728f4e873b3916a9ad,88065.72397004272,752.6765563039386
1880,d516c1cfb2ce4c838259ba60226e511a,2265608.9162313417,19363.614356711427
1881,0133f808dfb046de9addc429545a2436,817126.5842638267,6983.784334950933
1882,ec94ba34cdf2497bae4d5901d56119e3,112399.29002451588,960.6496913082632
1883,7daf8a24db1c4446846dc79750480ac8,1069294.2874196037,9139.00102841647
1884,93f7f6bdd86842e393580b9f09cb0848,4846964.1554686725,41425.83657528091
1885,79300966d8654b65b63ec058a4b3b504,2201865.25093988,18818.812584638457
1886,ab5e728f068e42359a04448f2231c901,359472.82489826763,3072.3277540001304
1887,1a91433865014eeeba171229d486e6b8,151682.02430625632,1296.3897707453089
1888,11eda099f91c40d58855a9822f062a16,202896.14496454032,1857.8442326143227
1889,044ac700dc4f45dd8b2c560ef3ae45e4,115021.12990611364,1053.2055345960482
1890,e3d06680ea224215b638904183970871,1391884.1357714685,12744.963264641257
1891,f48c3df0ea2a458a89fb1c152f7b4bcb,123711.2532991644,1132.7777493826218
1892,69b7f137f2ab4b488d011f1350406174,388809.2687940899,3560.1812826080786
1893,177633ee75274ccbb0557b4f2ff87d6f,116612.05495504374,1067.7730411753034
1894,00ef22f21d7c441595454369c8b65616,8873.054412158133,81.24724581722367
1895,e3a709cceb1e4c60a17733036e66c6d4,54373.87413814951,497.88126082983416
1896,99bbfc7697d04fb98a5b7daaec415b3f,133002.12726678213,1217.8508128442356
1897,6e332bd8433f419f88f7d2dfcf5ba71f,341802.4455667209,3129.757355915183
1898,c0c7bf35d78d42e686a812d9e793c891,1377852.0315968813,12616.476526676097
1899,4a7e0da9e0124fcbb0e931ff2157c55e,87667.2146369472,802.7359471570002
1900,0cf708c56cd9431596cb104d9f2020af,136380.2769029549,1248.783267571597
1901,60867a4b98d04bc4a11a10a57bdba4af,444572.6375479718,4070.785626759867
1902,11bd48c8f0b64241bf28d5e9ecf4ceda,1534815.8364584458,14053.735473326966
1903,3e6fc52816e646d2b256804eb46b4a7d,924654.8096223738,8466.718800972038
1904,7815c5236c3a488ca0a593ed0af32479,1085098.8341257586,9847.553912157051
1905,b4813b562f2244d6822f0b18ea4e89b6,626288.9242729322,5683.734745999889
1906,dedfe3e84b9e40409138afd1d6a619f1,200.0,1.8150519754435122
1907,fc9e3602bb63427290930adc8f291649,512256.072652802,4648.856983007017
1908,0144bbbfbc044fc5b86083aaa5dc366a,139251.89016500907,1263.7470916412135
1909,0c6ea625001541dc8186b66f1dfdefe2,100643.81204267363,913.3687493211015
1910,73d6891411834afa97ff50d9b98b954c,30591.109739555704,261.45485546814035
1911,ee64b86499ef484c84268e4de15a4eb0,165433.19534338688,1501.349240059734
1912,ab18a49ced26470fad575033c8ea44be,527842.5361832482,4790.308190112591
1913,7de43c0841194c3daaad96432466778e,206638.60127945777,1875.2990072758205
1914,fbfb7898e971490cb3e9f3acd7583279,130769.93790452411,1186.7711706111595
1915,7f2a3ef0145247b78e5efdd229f5f87b,270687.75902449555,2456.5617587289403
1916,2e28c4f7db5c4eac9981043565222639,565472.0546890767,5131.805849607553
1917,142a0f25d521433ba538fae5ea89b27a,3572746.3409978775,32423.601519933887
1918,cc400b988046411aa106e5a75e446c50,139634.39782720592,1267.2184480806768
1919,f90610337df5476295585b1de86ef161,77516.48056798038,703.4822059217071
1920,c277b47fec9d42d090c94ba4733497e9,805097.3762353776,7133.1890120185835
1921,3cbef569d53045d79b05c8e2916ead11,3746469.5330870794,33193.84225575474
1922,3477e04a0c7b487cb850b611545b3a47,200151.51945392275,1773.3489903836662
1923,ae7fdd3870a342789b44089158952ddf,456704.63306720986,4046.417944579867
1924,0e1fdf7b916546f7994528971a7ed1fa,1217339.2495349487,11129.500040493922
1925,53474d53e9fc417387bbb1fd92172042,2665911.342632792,23620.061445491912
1926,9371b975c6914c978c4f24b99febcfbb,184664.49003953522,1636.13340465653
1927,c775baf383da4e0f80df478a01a679c7,4647595.19741793,41177.845032300254
1928,0a2b48ad52444fdb9843ec468119352c,510858.17895512504,4526.2201273863675
1929,5e879623cb0f49478f85d8eb633e6301,507388.2934617485,4495.476828743347
1930,16135b3f4a0b4119b294cdec80796c50,5605989.991817603,49669.25416911115
1931,db2e077eb5584154b75afdd145ecfc48,918974.7045810473,8142.145855315856
1932,47895bb023774fb3a66e4c2d435c9d1e,2253725.2756278776,20604.63881037669
1933,195e3f85fc794206b5f1a588c0e43ace,491264.6642479314,4352.620948030308
1934,37685c0db7114509b6a7f064bebc621f,31878.889728510258,282.4480027373478
1935,44e372e721d0448aaaf2705aa6b85489,182037.27723306685,1612.8562135036232
1936,8b49667c1ef4434e938d229795a17fa2,559444.8900695738,5002.060144539938
1937,945ad4fbc90b426e86091e56482f81ff,102551.3046464438,916.9228334157384
1938,2d6d73b846e84d509db319f7afc0d4b4,211333.15341446892,1889.5536677133578
1939,d2a377c97037443d8708f01f11364614,306506.856473246,2740.512529486826
1940,b8264ad3ec4c4c7eb1d23f153091cea7,32851.55379495821,293.7294644044998
1941,0b0ac83240b7485bab45acbe8992ad31,433407.61440101877,3875.1465833674183
1942,861778c858e9460980d10a207b9c8e41,185897.6762305277,1662.1321844939384
1943,83529e1c6b36469284f457f785a60aa0,159520.2486165804,1426.2886157613607
1944,5081c7e04b244c6a84207ee9ac756a5d,129184.14109080896,1155.0500414376802
1945,29cbfcf14cf64a59b1a64f94efe4cb82,138842.41884485833,1241.4057970732692
1946,6b32eac62d8046f89d3d7b56e3b6c604,226251.01646335833,2022.9359713559468
1947,77d9a4a3983a41428e73d44104fd7c31,123750.69816341951,1106.4690126408184
1948,f161d116b8f94147a02e91685292affc,195735.83138942736,1750.0962443855428
1949,195da6437edb407c98673af67adad46f,268755.23876797815,2402.971038506464
1950,c70cd5d1f5774b78b515530d842f8adc,425862.5466811227,3807.685278063774
1951,bc301eb5cf6c4c86bdaa4625df8bbfd8,1084387.4982985933,9695.631478200117
1952,05e341bb4853459aabbfa67209ace5af,269946.0834009985,2558.4740256404143
1953,2eeb24b82c1e4caf8f22591efb5abf08,1660109.5150482573,15734.057040050246
1954,48b450e4c2e545f08e406618d655d3ff,125098.57089663736,1185.649520272309
1955,f31c6dd387db4c4c974d6cf60208531f,369516.09335129394,3502.170933486147
1956,5c295db1edee49938f29e9a8ea84d8be,538959.1155501527,5108.104850585493
1957,bcee0a961e3d47fc82fc5c28c87abfe1,693449.7314515384,6572.324012460628
1958,ae32484b130a40e5a3e4565b293ca054,256148.06344721414,2407.4890932959383
1959,2ecad412fcc14421b4ffce20725cd50b,405815.67155889526,3846.2082568500587
1960,b8c39146d27849358574870acc2fcf81,197669.72176721002,1857.8617883147483
1961,2e615dda23924700aab4d8a14035d996,214725.47744990824,2035.1084549085726
1962,6babee91b09645d68793fbaecfbfb202,265277.9230166292,2514.230497671939
1963,906b7b6b50824252a49c8a08ac984a46,340874.8500024249,3230.7171815112565
1964,834397b8f4e143e18835e629ff7368a4,274858.62171198276,2605.033699743729
1965,68a3a9739da14c36b1fbf23cdf939697,5535111.247354019,52460.24753153723
1966,3ccab88b3e4b4e6fb96df88421ccad41,170119.75321389848,1612.3477857597497
1967,8b717099c2b84454ad22d8e223a7608a,106002.897475973,1004.6660296679734
1968,a726e4e9586e47afa622aafd8a55f146,832371.6380595672,7326.317255263005
1969,45d10586dd96416c900b8cd78f72e6bc,307059.3767454086,2702.6562503793543
1970,7278f99ced2140adb65519b19d9dbc02,185742.57052428354,1634.8574810180885
1971,308cf38802cf48de9745d145e13cf905,316435.19948308525,2785.179787660681
1972,47191201e114406cb0326818d0c25e04,26754.343084935776,235.4847239309279
1973,1b36e1f0a3a649f8b8b26d7563cdff9b,283672.50659832876,2496.8111416913953
1974,2f51dbee7e1a4d8cb3eae87c96c74843,32988.83838123087,290.3591194276112
1975,197eb78560fb4e17b90142ba07a0b492,289034.7986551456,2544.0086326044693
1976,0c31ca355fbd4aad90dcc696cb3eb464,362749.89517770504,3192.829614642731
1977,0523bef9948b4451ada8036536ee536d,3264588.5302506196,28734.05362088659
1978,df8496a70081406db1ceda393139a2b2,163792.81521393918,1441.6614809070559
1979,f9e76308fe1a487bbc8b0262cbe43962,180263.08479497858,1586.628482079394
1980,fe37aff0cd054ecb898fe231b06aca12,85840.16399213363,755.5426517369747
1981,acc0863b7aeb4c2f9cfcf3a587f2d1ac,6595.590892663534,58.05266440627851
1982,f9828d1a6e944d21b47367aa7c3ad380,390769.79381298134,3439.4534272234937
1983,2413f106ef5543cdbda2a4e7a9597a25,3741368.8266317467,32930.548975400925
1984,42fd9f19dfb54e88a003e5225a516618,401712.9797380068,3559.1901025083457
1985,c8429ff5b6cb450cbff2e9f1ba7ebf6d,228329.70945450166,2023.0086728317394
1986,deb79f8a309c4042962af61b60f67d13,530089.3911232726,4696.609294429836
1987,4b1057c2232e4372bc8317dfd9e28cfc,634084.6244467495,5618.010453521996
1988,9aae346102d540c28a8ba2beca80553b,121348.77655172195,1075.1541180871693
1989,feee388b7cfd4f1b89855363301b26ff,1040096.6203414703,9215.289979392961
1990,4bdb236d26aa482fbfdc493edda3cd03,346684.23144136916,3071.6335978154875
1991,30c446a2195548f882cad538e0dca93c,131498.64294240874,1165.0822653506086
1992,778563be3e694d7995595366ac9fac82,204877.43966068866,1815.220797553391
1993,cfe1060884514a03a665e69d32d12dea,165139.1566811697,1463.1383142748498
1994,b63d7c4d5a8445d2b5eb667a9ab2094e,1534664.1599275316,13597.174510643701
1995,66e613d629fc414995183b5dee9c5867,367525.6652695575,3256.2893812849416
1996,eb7948bed88b494f8632579143c1a280,241889.24077368242,2143.1465625692217
1997,6969ce22595e4976bf0d2dbc61d58f29,526368.2551937882,4663.639908728267
1998,e2b6a72de67d4c9b8ce2c7f951e89f21,314932.8351145301,2790.315190775195
1999,1015e167451c4332947357d43704ca1c,1067288.8002853668,9456.213580579715
2000,1b1f3a061806427e832949b5730721aa,3432087.330270019,30227.032761477585
2001,ddf107f4c9374b1b8b40760934e872e0,1246690.8227298541,10979.838423611436
2002,767a43e81fc742ffb92a4d9a48004045,293737.6149329528,2587.0019190794055
2003,3f437bbe519f4bfb8f8adeb826e3b304,9928983.206529645,87446.40558092097
2004,6139389c158d447aa30834dae692b4b6,765718.5157632392,6743.825676552485
2005,f9f8cd74053d41a4b9feab851047e8dd,542090.5813256735,4774.29278005301
2006,fb48f31377994f1db40fcb66db97dbb0,244468.06213302418,2153.0757851224284
2007,b2c759db2b8a4f59b97135f34681704b,193371.5922975952,1703.0596523482513
2008,b48e7ce40e0f41649e38e52d59169391,280407.5842841654,2469.6018548156862
2009,a0f365b7265c4023b22b4911f3b5b291,205364.24378536773,1808.6811690913476
2010,7a2f3c740bd74b188f3af4606af3c2b7,265917.86038921925,2341.988155999099
2011,3593b5cc0f0a42f4bdec98b89a0ed244,679105.2067737106,5981.006122016124
