,rexp_cat092,annual_use_value
1077,0.0,0.23219187035891986
8441,0.0,0.23219187035891986
4468,0.0,0.23219187035891986
6321,0.0,0.23219187035891986
3809,0.0,0.23219187035891986
2440,0.0,0.23219187035891986
3367,0.0,0.23219187035891986
1928,0.0,0.23219187035891986
6022,0.0,0.23219187035891986
5142,0.0,0.23219187035891986
9704,0.0,0.23219187035891986
4581,0.0,0.23219187035891986
5568,0.0,0.23219187035891986
8216,0.0,0.23219187035891986
4727,0.0,0.23219187035891986
1294,0.0,0.23219187035891986
9907,0.0,0.23219187035891986
9720,0.0,0.23219187035891986
3808,0.0,0.23219187035891986
8986,0.0,0.23219187035891986
3807,0.0,0.23219187035891986
6675,0.0,0.23219187035891986
483,0.0,0.23219187035891986
3049,0.0,0.23219187035891986
9109,0.0,0.23219187035891986
8743,0.0,0.23219187035891986
3778,0.0,0.23219187035891986
5941,0.0,0.23219187035891986
9098,0.0,0.23219187035891986
3330,0.0,0.23219187035891986
7420,0.0,0.23219187035891986
3758,0.0,0.23219187035891986
7173,0.0,0.23219187035891986
2936,0.0,0.23219187035891986
4583,0.0,0.23219187035891986
6670,0.0,0.23219187035891986
3708,0.0,0.23219187035891986
6880,0.0,0.23219187035891986
8994,0.0,0.23219187035891986
1519,0.0,0.23219187035891986
997,0.0,0.23219187035891986
5253,0.0,0.23219187035891986
4765,0.0,0.23219187035891986
3655,0.0,0.23219187035891986
8101,0.0,0.23219187035891986
3302,0.0,0.23219187035891986
3406,0.0,0.23219187035891986
9665,0.0,0.23219187035891986
2262,0.0,0.23219187035891986
3392,0.0,0.23219187035891986
6259,0.0,0.23219187035891986
8789,0.0,0.23219187035891986
9874,0.0,0.23219187035891986
9225,0.0,0.23219187035891986
86,0.0,0.23219187035891986
2901,0.0,0.23219187035891986
6038,0.0,0.23219187035891986
2457,0.0,0.23219187035891986
9682,0.0,0.23219187035891986
1971,0.0,0.23219187035891986
517,0.0,0.23219187035891986
6232,0.0,0.23219187035891986
7246,0.0,0.23219187035891986
5137,0.0,0.23219187035891986
5090,0.0,0.23219187035891986
1054,0.0,0.23219187035891986
1105,0.0,0.23219187035891986
4174,0.0,0.23219187035891986
5193,0.0,0.23219187035891986
6973,0.0,0.23219187035891986
2640,0.0,0.23219187035891986
772,0.0,0.23219187035891986
5323,0.0,0.23219187035891986
4085,0.0,0.23219187035891986
7218,0.0,0.23219187035891986
6229,0.0,0.23219187035891986
1208,0.0,0.23219187035891986
8508,0.0,0.23219187035891986
9803,0.0,0.23219187035891986
2062,0.0,0.23219187035891986
3539,442.73364,0.23219187035891986
597,0.0,0.23219187035891986
3491,0.0,0.23219187035891986
7840,0.0,0.23219187035891986
6226,0.0,0.23219187035891986
5699,0.0,0.23219187035891986
6340,0.0,0.23219187035891986
2596,0.0,0.23219187035891986
9437,0.0,0.23219187035891986
2208,0.0,0.23219187035891986
9440,0.0,0.23219187035891986
4627,0.0,0.23219187035891986
3474,0.0,0.23219187035891986
7868,0.0,0.23219187035891986
4347,0.0,0.23219187035891986
6235,0.0,0.23219187035891986
4070,0.0,0.23219187035891986
4187,0.0,0.23219187035891986
3209,0.0,0.23219187035891986
143,0.0,0.23219187035891986
4833,0.0,0.23219187035891986
3577,0.0,0.23219187035891986
4345,0.0,0.23219187035891986
4227,0.0,0.23219187035891986
5405,0.0,0.23025693810592884
3159,0.0,0.22986995165533064
696,0.0,0.22832200585293785
1929,0.0,0.22832200585293785
4219,0.0,0.22832200585293783
3720,0.0,0.22638707359994686
7612,0.0,0.22638707359994686
3775,0.0,0.22638707359994686
8420,0.0,0.22445214134695587
248,0.0,0.22445214134695585
4826,0.0,0.22445214134695585
5144,0.0,0.22251720909396486
7719,0.0,0.22251720909396483
5411,0.0,0.22251720909396483
1817,0.0,0.22251720909396483
5608,0.0,0.22251720909396483
6816,0.0,0.22251720909396483
754,0.0,0.22251720909396483
7206,0.0,0.22251720909396483
6789,0.0,0.22058227684097387
9153,0.0,0.22058227684097387
3709,0.0,0.21671241233499186
1682,0.0,0.21671241233499186
8936,0.0,0.21671241233499186
4951,0.0,0.21671241233499186
9792,0.0,0.21671241233499186
5331,0.0,0.21671241233499186
5841,0.0,0.21671241233499186
3254,0.0,0.21671241233499186
5316,0.0,0.21671241233499186
3912,0.0,0.21671241233499183
7820,0.0,0.21477748008200087
5664,0.0,0.21477748008200087
5706,0.0,0.21477748008200087
798,0.0,0.21477748008200087
8344,0.0,0.21284254782900988
9178,0.0,0.21284254782900988
7709,0.0,0.21284254782900988
1095,0.0,0.21284254782900988
5145,0.0,0.21284254782900988
9529,0.0,0.21284254782900985
4420,0.0,0.21284254782900985
1396,0.0,0.21284254782900985
6556,0.0,0.21284254782900985
2113,0.0,0.21284254782900985
2850,0.0,0.21284254782900985
7212,0.0,0.21284254782900985
9793,0.0,0.21284254782900985
282,0.0,0.21284254782900985
7002,0.0,0.21090761557601884
7847,0.0,0.20897268332302787
1970,0.0,0.20897268332302787
4512,0.0,0.20897268332302787
1807,0.0,0.20897268332302787
6391,0.0,0.20897268332302787
9457,0.0,0.20897268332302787
8135,0.0,0.20897268332302787
9572,0.0,0.20897268332302787
2305,0.0,0.20897268332302787
3408,0.0,0.20897268332302787
1224,0.0,0.20897268332302787
9228,0.0,0.20897268332302787
3349,0.0,0.20897268332302787
709,0.0,0.20897268332302787
6286,0.0,0.20897268332302787
6421,0.0,0.20897268332302787
1359,0.0,0.20703775107003689
5782,0.0,0.20510281881704584
6006,0.0,0.20316788656405488
5369,0.0,0.20316788656405488
6070,0.0,0.20316788656405488
8184,0.0,0.20316788656405488
6800,0.0,0.20316788656405488
7940,0.0,0.20316788656405488
4498,0.0,0.20316788656405488
2131,0.0,0.20316788656405488
1622,0.0,0.20316788656405488
1510,0.0,0.20316788656405488
1210,0.0,0.20316788656405488
2913,0.0,0.20316788656405488
7141,0.0,0.20316788656405488
985,0.0,0.20316788656405488
4201,0.0,0.20316788656405488
789,0.0,0.20316788656405488
2557,0.0,0.20316788656405488
2999,0.0,0.20316788656405488
8618,0.0,0.20316788656405488
249,0.0,0.20316788656405488
1814,0.0,0.20316788656405488
3772,0.0,0.20316788656405488
4401,0.0,0.20316788656405488
1843,0.0,0.20316788656405488
7977,0.0,0.20316788656405488
7012,0.0,0.20316788656405488
5327,0.0,0.20316788656405488
7045,0.0,0.2012329543110639
1879,0.0,0.19968500850867107
4243,0.0,0.19736308980508188
5383,0.0,0.19736308980508188
1257,0.0,0.19736308980508188
6153,0.0,0.19349322529909987
4484,0.0,0.19349322529909987
4221,0.0,0.19349322529909987
2665,0.0,0.19349322529909987
3201,0.0,0.19349322529909987
2914,0.0,0.19349322529909987
3042,0.0,0.19349322529909987
8307,0.0,0.19349322529909987
9887,0.0,0.19349322529909987
708,0.0,0.19349322529909987
4162,0.0,0.19349322529909987
6359,0.0,0.19349322529909987
5634,0.0,0.19349322529909987
6962,0.0,0.19349322529909987
5217,0.0,0.19349322529909987
7488,0.0,0.19349322529909987
447,0.0,0.19349322529909987
1754,0.0,0.19349322529909987
8240,0.0,0.19349322529909987
8288,0.0,0.19349322529909987
8860,0.0,0.19349322529909987
5582,0.0,0.19349322529909987
8185,0.0,0.19349322529909987
6995,0.0,0.19349322529909987
9451,0.0,0.19349322529909987
9490,0.0,0.19349322529909987
6365,0.0,0.19349322529909987
5658,0.0,0.19349322529909987
8600,0.0,0.19349322529909987
9116,0.0,0.19349322529909987
1394,0.0,0.19349322529909987
7783,0.0,0.19349322529909987
6786,0.0,0.19349322529909987
9235,0.0,0.19349322529909987
2804,0.0,0.19349322529909987
4929,0.0,0.19349322529909987
6897,0.0,0.19349322529909987
3662,0.0,0.19349322529909987
178,0.0,0.19349322529909987
1867,0.0,0.19349322529909987
2787,0.0,0.19349322529909987
3410,0.0,0.19349322529909987
5713,0.0,0.19349322529909987
740,0.0,0.19349322529909987
2186,0.0,0.19349322529909987
4988,0.0,0.19349322529909987
791,0.0,0.19349322529909987
1120,0.0,0.19349322529909987
1920,0.0,0.19349322529909987
6872,0.0,0.19349322529909987
7922,0.0,0.19349322529909987
8615,0.0,0.19349322529909987
1509,0.0,0.19349322529909987
3145,0.0,0.19349322529909987
4760,0.0,0.19349322529909987
6881,0.0,0.19349322529909987
1688,0.0,0.19349322529909987
6069,0.0,0.19349322529909987
7664,0.0,0.19349322529909987
9799,0.0,0.19349322529909987
607,0.0,0.19349322529909987
3179,0.0,0.19349322529909987
1455,0.0,0.19349322529909985
1827,0.0,0.19349322529909985
4677,0.0,0.19349322529909985
4116,0.0,0.19349322529909985
2196,0.0,0.19349322529909985
9433,0.0,0.19349322529909985
1822,0.0,0.19155829304610889
4959,0.0,0.19155829304610889
2909,0.0,0.19155829304610889
2996,0.0,0.1896233607931179
1349,0.0,0.1881976212382824
5283,0.0,0.1857534962871359
2456,0.0,0.1857534962871359
3815,0.0,0.1857534962871359
9034,0.0,0.1857534962871359
1402,0.0,0.1857534962871359
6583,0.0,0.1857534962871359
9101,0.0,0.1857534962871359
5177,0.0,0.1857534962871359
9392,0.0,0.1857534962871359
664,0.0,0.1857534962871359
3259,0.0,0.1857534962871359
330,0.0,0.1857534962871359
4534,0.0,0.1857534962871359
1039,0.0,0.1857534962871359
4318,0.0,0.1857534962871359
4721,0.0,0.1857534962871359
150,0.0,0.1857534962871359
4521,0.0,0.1857534962871359
6524,0.0,0.1857534962871359
4303,0.0,0.1857534962871359
4424,0.0,0.1857534962871359
8592,0.0,0.18381856403414487
1796,0.0,0.18381856403414487
2257,0.0,0.18381856403414487
6198,0.0,0.18381856403414487
8575,0.0,0.18188363178115388
7092,0.0,0.18188363178115388
3291,0.0,0.17801376727517187
8183,0.0,0.17801376727517187
4935,0.0,0.17801376727517187
681,0.0,0.17801376727517187
9971,0.0,0.17607883502218089
7950,0.0,0.1741439027691899
9388,0.0,0.1741439027691899
7034,0.0,0.1741439027691899
976,0.0,0.1741439027691899
7451,0.0,0.1741439027691899
6701,0.0,0.1741439027691899
6651,0.0,0.1741439027691899
4235,0.0,0.1741439027691899
2633,0.0,0.1741439027691899
6218,0.0,0.1741439027691899
655,0.0,0.1741439027691899
838,0.0,0.1741439027691899
7966,0.0,0.1741439027691899
7260,0.0,0.1741439027691899
1857,0.0,0.1741439027691899
924,0.0,0.1741439027691899
8480,0.0,0.1741439027691899
7196,0.0,0.1741439027691899
3273,0.0,0.1741439027691899
8972,0.0,0.1741439027691899
5757,0.0,0.1741439027691899
7798,0.0,0.1741439027691899
8271,0.0,0.1741439027691899
3780,0.0,0.1741439027691899
6919,0.0,0.1741439027691899
6578,0.0,0.1741439027691899
6984,0.0,0.1741439027691899
8006,0.0,0.1741439027691899
1114,0.0,0.1741439027691899
341,0.0,0.1741439027691899
3969,0.0,0.1741439027691899
1125,0.0,0.1741439027691899
9624,0.0,0.1741439027691899
7125,0.0,0.1741439027691899
501,0.0,0.1741439027691899
8518,0.0,0.1741439027691899
504,0.0,0.1741439027691899
3658,0.0,0.1741439027691899
5943,0.0,0.1741439027691899
8683,0.0,0.1741439027691899
2923,0.0,0.1741439027691899
349,0.0,0.1741439027691899
6395,0.0,0.1741439027691899
397,0.0,0.1741439027691899
4496,0.0,0.1741439027691899
9662,0.0,0.1741439027691899
9441,0.0,0.1741439027691899
2915,0.0,0.1741439027691899
707,0.0,0.1741439027691899
2182,0.0,0.1741439027691899
1655,0.0,0.1741439027691899
782,0.0,0.1741439027691899
1027,0.0,0.1741439027691899
1730,0.0,0.1741439027691899
637,0.0,0.1741439027691899
6403,0.0,0.1741439027691899
1544,0.0,0.1741439027691899
8501,0.0,0.1741439027691899
9410,0.0,0.1741439027691899
6561,0.0,0.1741439027691899
6591,0.0,0.1741439027691899
3724,0.0,0.1741439027691899
5110,0.0,0.1741439027691899
9721,0.0,0.1741439027691899
5581,0.0,0.1741439027691899
6155,0.0,0.1741439027691899
2123,0.0,0.1741439027691899
8430,0.0,0.1741439027691899
7127,0.0,0.1741439027691899
3972,0.0,0.1741439027691899
2319,0.0,0.1741439027691899
3356,0.0,0.1741439027691899
3989,0.0,0.1741439027691899
9130,0.0,0.17027403826320786
9025,0.0,0.1683391060102169
9538,0.0,0.1654367076307304
1309,0.0,0.1644692415042349
1342,0.0,0.1644692415042349
1046,0.0,0.1625343092512439
317,0.0,0.1625343092512439
4816,0.0,0.1625343092512439
7189,0.0,0.1625343092512439
8354,0.0,0.1625343092512439
5171,0.0,0.1625343092512439
5165,0.0,0.1625343092512439
2115,0.0,0.1625343092512439
9361,0.0,0.1625343092512439
1481,0.0,0.1625343092512439
5872,0.0,0.1625343092512439
4464,0.0,0.1625343092512439
7545,0.0,0.1625343092512439
561,0.0,0.1625343092512439
3821,0.0,0.1625343092512439
4659,0.0,0.1625343092512439
4689,0.0,0.1625343092512439
8137,0.0,0.1625343092512439
8100,0.0,0.1625343092512439
3958,0.0,0.15479458023927992
45,0.0,0.1547945802392799
8543,0.0,0.1547945802392799
8495,0.0,0.1547945802392799
8540,0.0,0.1547945802392799
1189,0.0,0.1547945802392799
1190,0.0,0.1547945802392799
4148,0.0,0.1547945802392799
7343,0.0,0.1547945802392799
9443,0.0,0.1547945802392799
9428,0.0,0.1547945802392799
6455,0.0,0.1547945802392799
4094,0.0,0.1547945802392799
8529,0.0,0.1547945802392799
7934,0.0,0.1547945802392799
8033,0.0,0.1547945802392799
2865,0.0,0.1547945802392799
3650,0.0,0.1547945802392799
5113,0.0,0.1547945802392799
2276,0.0,0.1547945802392799
4768,0.0,0.1547945802392799
8973,0.0,0.1547945802392799
2223,0.0,0.1547945802392799
7955,0.0,0.1547945802392799
1789,0.0,0.1547945802392799
7315,0.0,0.1547945802392799
8001,0.0,0.1547945802392799
8473,0.0,0.1547945802392799
2039,0.0,0.1547945802392799
8481,0.0,0.1547945802392799
4189,0.0,0.1547945802392799
2128,0.0,0.1547945802392799
9494,0.0,0.1547945802392799
1552,0.0,0.1547945802392799
8667,0.0,0.1547945802392799
9643,0.0,0.1547945802392799
1564,0.0,0.1547945802392799
1164,0.0,0.1547945802392799
7536,0.0,0.1547945802392799
695,0.0,0.1547945802392799
4910,0.0,0.1547945802392799
2441,0.0,0.1547945802392799
9515,0.0,0.1547945802392799
5947,0.0,0.1547945802392799
2428,0.0,0.1547945802392799
5661,0.0,0.1547945802392799
4886,0.0,0.1547945802392799
5602,0.0,0.1547945802392799
2110,0.0,0.1547945802392799
2380,0.0,0.1547945802392799
4403,0.0,0.1547945802392799
8832,0.0,0.1547945802392799
1516,0.0,0.1547945802392799
7626,0.0,0.1547945802392799
3097,0.0,0.1547945802392799
2601,0.0,0.1547945802392799
4252,0.0,0.1547945802392799
1623,0.0,0.1547945802392799
6431,0.0,0.1547945802392799
2583,0.0,0.1547945802392799
7720,0.0,0.1547945802392799
7713,0.0,0.1547945802392799
8616,0.0,0.1547945802392799
6220,0.0,0.1547945802392799
9587,0.0,0.1547945802392799
2535,0.0,0.1547945802392799
4369,0.0,0.1547945802392799
7391,0.0,0.1547945802392799
102,0.0,0.1547945802392799
1281,0.0,0.1547945802392799
5888,0.0,0.1547945802392799
218,0.0,0.1547945802392799
1291,0.0,0.1547945802392799
1367,0.0,0.1547945802392799
7139,0.0,0.1547945802392799
5801,0.0,0.1547945802392799
8353,0.0,0.1547945802392799
254,0.0,0.1547945802392799
8297,0.0,0.1547945802392799
8250,0.0,0.1547945802392799
5805,0.0,0.1547945802392799
5879,0.0,0.1547945802392799
6593,0.0,0.1547945802392799
3079,0.0,0.1547945802392799
5826,0.0,0.1509247157332979
6588,0.0,0.1509247157332979
4412,0.0,0.1509247157332979
5328,0.0,0.1509247157332979
5681,0.0,0.1470548512273159
3144,0.0,0.1470548512273159
863,0.0,0.1470548512273159
7876,0.0,0.1470548512273159
1863,0.0,0.1470548512273159
8948,0.0,0.1470548512273159
8682,0.0,0.1451199189743249
1769,0.0,0.1451199189743249
2721,0.0,0.1451199189743249
168,0.0,0.1451199189743249
7562,0.0,0.1451199189743249
3875,0.0,0.1451199189743249
7563,0.0,0.1451199189743249
8938,0.0,0.1451199189743249
9500,0.0,0.1451199189743249
8687,0.0,0.1451199189743249
8490,0.0,0.1451199189743249
3163,0.0,0.1451199189743249
9395,0.0,0.1451199189743249
6931,0.0,0.1451199189743249
1199,0.0,0.1451199189743249
6193,0.0,0.1451199189743249
6019,0.0,0.1451199189743249
4921,0.0,0.1451199189743249
40,0.0,0.1451199189743249
9370,0.0,0.1451199189743249
1195,0.0,0.1451199189743249
7681,0.0,0.1451199189743249
43,0.0,0.1451199189743249
9413,0.0,0.1451199189743249
6272,0.0,0.1451199189743249
6722,0.0,0.1451199189743249
9607,0.0,0.1451199189743249
7641,0.0,0.1451199189743249
4179,0.0,0.1451199189743249
1741,0.0,0.1451199189743249
5546,0.0,0.1451199189743249
1743,0.0,0.1451199189743249
2076,0.0,0.1451199189743249
7843,0.0,0.1451199189743249
4375,0.0,0.1451199189743249
5672,0.0,0.1451199189743249
3850,0.0,0.1451199189743249
7846,0.0,0.1451199189743249
8537,0.0,0.1451199189743249
6639,0.0,0.1451199189743249
4396,0.0,0.1451199189743249
3210,0.0,0.1451199189743249
396,0.0,0.1451199189743249
485,0.0,0.1451199189743249
5250,0.0,0.1451199189743249
6169,0.0,0.1451199189743249
4124,0.0,0.1451199189743249
4732,0.0,0.1451199189743249
8345,0.0,0.1451199189743249
8808,0.0,0.1451199189743249
2498,0.0,0.1451199189743249
7577,0.0,0.1451199189743249
6294,0.0,0.1451199189743249
2694,0.0,0.1451199189743249
8679,0.0,0.1451199189743249
3549,0.0,0.1451199189743249
231,0.0,0.1451199189743249
4267,0.0,0.1451199189743249
990,0.0,0.1451199189743249
5433,0.0,0.1451199189743249
1522,0.0,0.1451199189743249
5663,0.0,0.1451199189743249
7751,0.0,0.1451199189743249
4262,0.0,0.1451199189743249
912,0.0,0.1451199189743249
1416,0.0,0.1451199189743249
9684,0.0,0.1451199189743249
6836,0.0,0.1451199189743249
8056,0.0,0.1451199189743249
542,0.0,0.1451199189743249
5829,0.0,0.1451199189743249
6152,0.0,0.1451199189743249
8609,0.0,0.1451199189743249
7175,0.0,0.1451199189743249
3764,0.0,0.1451199189743249
1315,0.0,0.1451199189743249
6873,0.0,0.1451199189743249
4632,0.0,0.1451199189743249
3358,0.0,0.1451199189743249
7477,0.0,0.1451199189743249
7447,0.0,0.1451199189743249
7749,0.0,0.1451199189743249
8075,0.0,0.1451199189743249
471,0.0,0.1451199189743249
5263,0.0,0.1451199189743249
4526,0.0,0.1451199189743249
5557,0.0,0.1451199189743249
8792,0.0,0.1451199189743249
4641,0.0,0.1451199189743249
3146,0.0,0.1451199189743249
9922,0.0,0.1451199189743249
1472,0.0,0.1451199189743249
4283,0.0,0.1451199189743249
8460,0.0,0.1451199189743249
5190,0.0,0.1451199189743249
8005,0.0,0.1451199189743249
433,0.0,0.1451199189743249
6301,0.0,0.1451199189743249
7313,0.0,0.1451199189743249
8791,0.0,0.1451199189743249
5598,0.0,0.1451199189743249
5364,0.0,0.1451199189743249
7312,0.0,0.1451199189743249
3613,0.0,0.1451199189743249
2224,0.0,0.1451199189743249
2895,0.0,0.1451199189743249
4005,0.0,0.1451199189743249
2549,0.0,0.1451199189743249
5182,0.0,0.1451199189743249
3092,0.0,0.1451199189743249
5429,0.0,0.1439589596225303
719,0.0,0.13931512221535192
6318,0.0,0.13931512221535192
59,0.0,0.13931512221535192
4708,0.0,0.13931512221535192
8539,0.0,0.13931512221535192
1712,0.0,0.13931512221535192
9753,0.0,0.13931512221535192
6994,0.0,0.13931512221535192
2164,0.0,0.13931512221535192
4364,0.0,0.13931512221535192
3151,0.0,0.13931512221535192
2365,0.0,0.13931512221535192
8266,0.0,0.13931512221535192
3383,0.0,0.13931512221535192
1436,0.0,0.13931512221535192
9680,0.0,0.13931512221535192
6514,0.0,0.13931512221535192
2141,0.0,0.13931512221535192
9411,0.0,0.13931512221535192
4504,0.0,0.13931512221535192
9965,0.0,0.13931512221535192
6665,0.0,0.13931512221535192
9163,0.0,0.13931512221535192
9339,0.0,0.13931512221535192
626,0.0,0.13931512221535192
9215,0.0,0.13931512221535192
2612,0.0,0.13931512221535192
6216,0.0,0.13931512221535192
4188,0.0,0.13931512221535192
3876,0.0,0.13738018996236093
4621,0.0,0.1354452577093699
8865,0.0,0.1354452577093699
775,0.0,0.1354452577093699
1586,0.0,0.1354452577093699
3239,0.0,0.1354452577093699
4634,0.0,0.1354452577093699
2565,0.0,0.1354452577093699
9590,0.0,0.1354452577093699
1978,0.0,0.1354452577093699
9647,0.0,0.1354452577093699
3521,0.0,0.1354452577093699
919,0.0,0.1354452577093699
9269,0.0,0.1354452577093699
9861,0.0,0.1354452577093699
544,0.0,0.1354452577093699
2439,0.0,0.1354452577093699
7496,0.0,0.1354452577093699
7501,0.0,0.1354452577093699
8960,0.0,0.1354452577093699
573,0.0,0.1354452577093699
1263,0.0,0.1354452577093699
2876,0.0,0.1354452577093699
2236,0.0,0.1354452577093699
5482,0.0,0.1354452577093699
1412,0.0,0.1354452577093699
8389,0.0,0.1354452577093699
3575,0.0,0.1354452577093699
3166,0.0,0.1354452577093699
591,0.0,0.1354452577093699
5356,0.0,0.1354452577093699
3169,0.0,0.1354452577093699
4439,0.0,0.1354452577093699
2496,0.0,0.1354452577093699
6453,0.0,0.1354452577093699
4418,0.0,0.1354452577093699
7882,0.0,0.1354452577093699
9184,0.0,0.1354452577093699
2079,0.0,0.1354452577093699
4380,0.0,0.1354452577093699
662,0.0,0.1354452577093699
4889,0.0,0.1354452577093699
2406,0.0,0.13351032545637892
8620,0.0,0.13351032545637892
7178,0.0,0.13351032545637892
5091,0.0,0.13351032545637892
7363,0.0,0.13351032545637892
8066,0.0,0.1315753932033879
1492,0.0,0.1315753932033879
9947,0.0,0.1315753932033879
7450,0.0,0.13002744740099512
5870,0.0,0.12770552869740592
3755,0.0,0.12770552869740592
3976,0.0,0.12770552869740592
1084,0.0,0.12770552869740592
2940,0.0,0.1257705964444149
1498,0.0,0.1257705964444149
5117,0.0,0.1257705964444149
3916,0.0,0.12383566419142393
3314,0.0,0.12383566419142393
2937,0.0,0.12383566419142393
5881,0.0,0.12190073193843293
7147,0.0,0.11803086743245092
2458,0.0,0.11609593517945993
8974,0.0,0.11609593517945993
16,0.0,0.11609593517945993
9670,0.0,0.11609593517945993
8787,0.0,0.11609593517945993
9212,0.0,0.11609593517945993
2827,0.0,0.11609593517945993
6042,0.0,0.11609593517945993
9671,0.0,0.11609593517945993
9294,0.0,0.11609593517945993
2819,0.0,0.11609593517945993
278,0.0,0.11609593517945993
2361,0.0,0.11609593517945993
3040,0.0,0.11609593517945993
5444,0.0,0.11609593517945993
1904,0.0,0.11609593517945993
9396,0.0,0.11609593517945993
9649,0.0,0.11609593517945993
3162,0.0,0.11609593517945993
2136,0.0,0.11609593517945993
5621,0.0,0.11609593517945993
9375,0.0,0.11609593517945993
2016,0.0,0.11609593517945993
211,0.0,0.11609593517945993
284,0.0,0.11609593517945993
2771,0.0,0.11609593517945993
5341,0.0,0.11609593517945993
9334,0.0,0.11609593517945993
1287,0.0,0.11609593517945993
3090,0.0,0.11609593517945993
3312,0.0,0.11609593517945993
9932,0.0,0.11609593517945993
2841,0.0,0.11609593517945993
2057,0.0,0.11609593517945993
1941,0.0,0.11609593517945993
5443,0.0,0.11609593517945993
6368,0.0,0.11609593517945993
2891,0.0,0.11609593517945993
9263,0.0,0.11609593517945993
3116,542.81476,0.11609593517945993
2857,0.0,0.11609593517945993
9259,0.0,0.11609593517945993
3112,0.0,0.11609593517945993
9739,0.0,0.11609593517945993
194,0.0,0.11609593517945993
2274,0.0,0.11609593517945993
2163,0.0,0.11609593517945993
9012,0.0,0.11609593517945993
2880,0.0,0.11609593517945993
5871,0.0,0.11609593517945993
3103,0.0,0.11609593517945993
9719,0.0,0.11609593517945993
8993,0.0,0.11609593517945993
9090,0.0,0.11609593517945993
6508,0.0,0.11609593517945993
2712,0.0,0.11609593517945993
8778,0.0,0.11609593517945993
3322,0.0,0.11609593517945993
3024,0.0,0.11609593517945993
9700,0.0,0.11609593517945993
6672,0.0,0.11609593517945993
1150,0.0,0.11609593517945993
67,0.0,0.11609593517945993
9925,0.0,0.11609593517945993
8771,0.0,0.11609593517945993
2433,0.0,0.11609593517945993
32,0.0,0.11609593517945993
9924,0.0,0.11609593517945993
6512,0.0,0.11609593517945993
2719,0.0,0.11609593517945993
9422,0.0,0.11609593517945993
290,0.0,0.11609593517945993
8904,0.0,0.11609593517945993
5982,0.0,0.11609593517945993
5667,0.0,0.11609593517945993
2045,0.0,0.11609593517945993
9502,0.0,0.11609593517945993
9819,0.0,0.11609593517945993
144,0.0,0.11609593517945993
2042,0.0,0.11609593517945993
5932,0.0,0.11609593517945993
989,0.0,0.11609593517945993
9166,0.0,0.11609593517945993
9474,0.0,0.11609593517945993
5980,0.0,0.11609593517945993
1033,0.0,0.11609593517945993
9473,0.0,0.11609593517945993
2651,0.0,0.11609593517945993
1889,0.0,0.11609593517945993
2610,0.0,0.11609593517945993
3231,0.0,0.11609593517945993
6646,0.0,0.11609593517945993
2227,0.0,0.11609593517945993
3252,0.0,0.11609593517945993
2968,0.0,0.11609593517945993
9532,0.0,0.11609593517945993
9055,0.0,0.11609593517945993
125,0.0,0.11609593517945993
57,0.0,0.11609593517945993
2550,0.0,0.11609593517945993
121,0.0,0.11609593517945993
3263,0.0,0.11609593517945993
1958,0.0,0.11609593517945993
1882,0.0,0.11609593517945993
5985,0.0,0.11609593517945993
48,0.0,0.11609593517945993
2520,0.0,0.11609593517945993
2036,0.0,0.11609593517945993
44,0.0,0.11609593517945993
2205,0.0,0.11609593517945993
2209,0.0,0.11609593517945993
295,0.0,0.11609593517945993
5510,0.0,0.11609593517945993
2684,0.0,0.11609593517945993
9878,0.0,0.11609593517945993
9635,0.0,0.11609593517945993
5509,0.0,0.11609593517945993
8805,0.0,0.11609593517945993
6044,0.0,0.11609593517945993
3296,0.0,0.11609593517945993
6254,0.0,0.11609593517945993
5887,0.0,0.11609593517945993
22,0.0,0.11609593517945993
2494,0.0,0.11609593517945993
9140,0.0,0.11609593517945993
2314,0.0,0.11609593517945993
5399,0.0,0.11609593517945993
9911,0.0,0.11609593517945993
6273,0.0,0.11609593517945993
3276,0.0,0.11609593517945993
3188,0.0,0.11609593517945993
2354,0.0,0.11609593517945993
3076,0.0,0.11609593517945993
8823,0.0,0.11609593517945993
8822,0.0,0.11609593517945993
3186,0.0,0.11609593517945993
60,0.0,0.11609593517945993
1153,0.0,0.11609593517945993
9618,0.0,0.11609593517945993
2514,0.0,0.11609593517945993
6407,0.0,0.11609593517945993
2080,0.0,0.11609593517945993
2206,0.0,0.11609593517945993
6537,0.0,0.11609593517945993
7170,0.0,0.11609593517945993
7264,0.0,0.11609593517945993
7342,0.0,0.11609593517945993
7941,0.0,0.11609593517945993
820,0.0,0.11609593517945993
7605,0.0,0.11609593517945993
1379,0.0,0.11609593517945993
7936,0.0,0.11609593517945993
4703,0.0,0.11609593517945993
872,0.0,0.11609593517945993
665,0.0,0.11609593517945993
1736,0.0,0.11609593517945993
4083,0.0,0.11609593517945993
7931,0.0,0.11609593517945993
3566,0.0,0.11609593517945993
5072,0.0,0.11609593517945993
7623,0.0,0.11609593517945993
7642,0.0,0.11609593517945993
7647,0.0,0.11609593517945993
8472,0.0,0.11609593517945993
7650,0.0,0.11609593517945993
5830,0.0,0.11609593517945993
3591,0.0,0.11609593517945993
1442,0.0,0.11609593517945993
7652,0.0,0.11609593517945993
6775,0.0,0.11609593517945993
4359,0.0,0.11609593517945993
4097,0.0,0.11609593517945993
1351,0.0,0.11609593517945993
6100,0.0,0.11609593517945993
6926,0.0,0.11609593517945993
1377,0.0,0.11609593517945993
